Team					Rating				Wins	Losses			Stat			Season					SOS
Lamar			-3.571614913232017		4		12		-1.2349972671813663		-0.9306785388663694		-0.9527556548309449
Southeast Missouri State			-3.6091380114800105		7		11		0.09888706529281059		-1.1172041676954894		-1.2894634198907917
Fairfield			-3.6270077051023732		3		12		-0.9234046668944226		-0.647656505198181		-0.7980061264448538
North Carolina Central			-3.633056084539003		4		3		-1.2410152801177248		-1.2754781911970892		-0.7180805458498397
Florida A&M			-3.6411126479323257		2		8		-1.1581042093390779		-0.6413167741325496		-0.15520039314878298
Fairleigh Dickinson			-3.67343301129153		6		9		-1.05024708601055		-0.6388580913087156		-0.5072130566204409
SIU-Edwardsville			-3.690171593622373		7		8		-0.16881253469239793		-1.1472619089981568		-1.0615904879816025
High Point			-3.691258233228067		6		9		-0.3148969437568868		-0.9385939342507219		-1.1296122587007635
Fordham			-3.7186381988931583		1		9		-2.2615208071750366		-0.9043488501794562		1.021576240292701
USC Upstate			-3.7231967469053826		3		12		-1.4018674507232423		-0.41740228125217155		-0.3541640725023288
Houston Baptist			-3.7458064055451055		3		12		-0.9828864425113896		-0.6279709078909246		-0.32015318714274826
Texas A&M-Corpus Christi			-3.7557644902842533		3		11		-0.6553377769556883		-1.274267775233397		-0.6245506111109935
Western Illinois			-3.7750688650460917		3		12		-1.2280522196827917		-0.5108434268345015		-0.32695536421466437
Tennessee State			-3.7950221910766557		3		13		-1.1947450575425527		-1.4937402250904497		-1.2537519902632321
Longwood			-3.799070849063345		6		14		-1.0981892121579393		-0.6422840827330937		-0.8405197331443294
Elon			-3.8789567030261307		3		6		-1.4494394473112946		-0.9511029745433146		-0.4068809448096785
Tennessee Tech			-3.880763684277144		2		17		-1.3002993593263001		-0.8983627019703259		-0.11778841925324446
Manhattan			-3.9010489299457802		5		6		-0.485356554683224		-0.9258975049194643		-1.406800974381344
Incarnate Word			-3.9116782969388786		7		8		-0.35460487180305983		-0.9458414151039759		-1.2282438262435469
Coppin State			-3.912500448632089		6		11		-0.6950212748331337		-1.2347820344284461		-0.4663999941889443
Kennesaw State			-3.9449204180136768		3		15		-0.4860528829484233		-1.2775892564284468		-0.2640352262994405
San Jose State			-3.984289508240807		5		11		-1.7644204291305905		-0.8951141500977753		-0.1126867864493074
New Orleans			-4.068759297494767		4		12		-0.8562373348155934		-0.7153752574118967		-1.3047683183026029
NJIT			-4.103334786020076		6		8		-0.5618752728430458		-1.7122350256607377		-0.5344217649081053
Marist			-4.125390836995652		9		7		-0.20281892931519183		-1.2564472426260065		-1.3387792036621833
Denver			-4.142568322975767		1		12		-1.4156277421690386		-0.6356834372116948		-0.7044761917060075
Long Beach State			-4.159542437868356		3		5		-1.8370993253685182		-0.46933658582685334		-0.4408918301692589
Wagner			-4.190944707223086		3		5		-1.6534699280550866		-0.4470147039187964		-0.303147744462958
Cal Poly			-4.297711800842406		3		11		-1.0960548138052357		-1.1895662171862118		-0.34396080689445463
Holy Cross			-4.353403497812079		2		8		-1.356530346025903		-1.855927146110235		1.3174709429210514
Niagara			-4.360494026474392		7		9		-0.8405960973587532		-1.047225352090974		-0.9782638188506304
Dixie State			-4.399828139941069		5		8		-0.9246580649126798		-1.0567660757690815		-0.6211495225750354
Loyola (MD)			-4.457914551717902		0		5		-0.2900748255283409		-3.24144496309784		0.03696110913284667
Southeastern Louisiana			-4.477583705951013		6		11		-1.0976477215195222		-0.8137987525954427		-1.0768953863934139
St. Francis (NY)			-4.494479211470416		4		5		-0.6478038402810256		-1.9035796976459665		-0.6670642178104691
Central Connecticut			-4.644257335847183		4		10		-1.5042393929361098		-0.825281864071024		-0.5055125123524619
Charleston Southern			-4.740346385752261		1		15		-1.2386787916271271		-1.4395945320118786		-0.7129789130459027
Binghamton			-4.749579804160774		2		13		-1.0574330956102982		-1.502929075642327		-0.6772674834183432
Merrimack			-5.041201185499284		5		4		-0.7104803645222451		-2.489885631466077		-0.9918681729944626
Presbyterian			-5.076636901833367		5		10		-0.8169092478848817		-1.7768609507934712		-1.1857302195440713
Alabama A&M			-5.258725495322832		4		2		-0.4611263785511282		-1.9094486502466521		-1.6516793489703234
IUPUI			-5.389669023834795		4		7		-0.998394333279317		-2.1655257109801305		-0.6619625850065319
South Carolina State			-5.593614611285707		0		15		-2.827105520884704		-0.7566822318865768		-0.7401876213335671
Chicago State			-5.70637320546965		0		9		-3.844445843904993		-0.14041097306191586		0.4450917334478123
Alcorn State			-5.907596497050937		3		7		-3.1340304423344025		-1.134154295678036		-0.8847338841117841
Idaho			-5.913396333044117		0		14		-2.0810850079924266		-1.77880169446703		-0.5463255747839584
Lehigh			-6.072052123531972		3		7		-1.3187105489694313		-3.1547017503066805		0.040362197668804715
Arkansas-Pine Bluff			-6.158788840228434		3		14		-2.314828372064915		-1.5114734490090258		-0.5922402700193921
UT-Martin			-6.210581388424905		5		11		-1.7561404545355528		-2.217062973364285		-0.738487077065588
Delaware State			-7.476415583916981		1		11		-2.6059244716683354		-2.4641306221976396		-0.6772674834183432
Alabama State			-8.265363310784545		2		7		-0.7527788210879669		-3.9783669006719466		-2.8046483626601018
Mississippi Valley State			-8.880347592895223		0		15		-4.453586809521345		-1.9942771915234572		-0.6636631292745111
