Marquette,8.64,.314,.380,.516,47.5,57.3,10.6,9.5,.479,13.6,27.9,.228
Marshall,-1.50,.280,.359,.513,51.2,45.4,9.3,7.0,.489,17.2,29.4,.184
Maryland-Baltimore County,-4.65,.257,.408,.489,48.6,46.2,8.0,8.1,.457,15.9,24.7,.184
Maryland-Eastern Shore,,,,,,,,,,,,
Maryland,13.03,.257,.414,.512,49.6,50.5,8.4,8.9,.482,14.8,23.4,.184
Massachusetts-Lowell,-2.46,.392,.363,.530,48.2,43.1,9.0,7.1,.490,14.4,26.0,.279
Massachusetts,1.07,.344,.300,.536,51.1,57.0,9.5,10.7,.512,18.5,23.3,.222
McNeese State,-10.40,.283,.347,.538,46.5,55.3,9.5,9.5,.518,19.8,25.6,.186
Memphis,2.16,.346,.382,.483,45.7,53.0,7.9,6.6,.444,20.4,25.2,.238
Mercer,-0.88,.272,.367,.530,47.7,44.6,8.9,6.9,.501,15.4,24.7,.196
Merrimack,-6.50,.325,.352,.513,53.8,61.5,8.3,7.4,.483,19.4,29.7,.218
Miami (FL),8.18,.206,.414,.538,49.6,56.8,10.6,10.1,.518,16.2,26.3,.146
Miami (OH),-1.81,.277,.415,.555,49.7,53.4,8.1,10.9,.529,15.9,27.4,.199
Michigan State,11.36,.363,.340,.518,47.7,54.2,10.0,8.5,.479,13.5,26.8,.255
Michigan,11.00,.241,.341,.478,44.1,42.8,7.7,6.3,.442,12.9,24.7,.182
Middle Tennessee,0.00,.305,.338,.550,51.3,47.8,10.2,9.6,.518,18.5,24.9,.223
Milwaukee,-6.11,.336,.402,.557,52.1,56.5,7.2,6.9,.528,16.1,26.6,.236
Minnesota,12.93,.338,.317,.530,52.2,56.8,6.7,7.3,.495,16.1,32.4,.241
Mississippi State,5.49,.253,.405,.512,45.2,58.5,9.6,8.7,.478,16.5,26.7,.191
Mississippi Valley State,-6.43,.328,.385,.587,60.9,57.9,12.9,10.2,.562,12.5,37.2,.234
Mississippi,6.09,.324,.370,.522,47.1,58.1,9.9,8.4,.490,21.4,27.5,.225
Missouri-Kansas City,-3.97,.485,.392,.523,48.4,54.0,8.0,8.6,.478,21.5,23.3,.329
Missouri State,0.74,.273,.351,.493,46.6,42.5,8.1,7.7,.463,14.1,22.3,.188
Missouri,10.61,.362,.337,.515,49.6,45.4,8.9,11.7,.475,15.3,29.6,.256
Monmouth,-5.72,.398,.413,.524,51.0,57.0,9.2,11.1,.483,18.5,28.4,.279
Montana State,-3.97,.377,.405,.544,49.9,44.9,8.1,7.2,.499,17.1,25.1,.285
Montana,-1.94,.370,.335,.516,49.6,50.2,8.9,7.6,.483,15.9,27.5,.247
Morehead State,-4.26,.242,.412,.497,45.4,49.8,11.7,9.9,.473,16.7,24.3,.163
Morgan State,-8.94,.441,.424,.534,47.9,48.7,9.5,9.6,.490,20.3,30.2,.311
Mount St. Mary's,-4.33,.239,.328,.499,46.4,41.5,10.6,8.4,.459,14.5,24.6,.192
