Missouri State,1.8285714285714285
Missouri,2.1142857142857143
Monmouth,-3.4571428571428573
Montana State,-1.8
Montana,-1.6285714285714286
Morehead State,-2.5428571428571427
Morgan State,-3.6
Mount St. Mary's,-3.8285714285714287
Murray State,2.6857142857142855
Navy,-3.057142857142857
Omaha,-2.9714285714285715
Nebraska,-1.3714285714285714
UNLV,1.3142857142857143
Nevada,2.057142857142857
New Hampshire,-1.2
New Mexico State,3.1714285714285713
New Mexico,0.45714285714285713
New Orleans,-4.285714285714286
Niagara,-4.714285714285714
Nicholls State,-1.4285714285714286
NJIT,-3.7714285714285714
Norfolk State,-2.0285714285714285
North Alabama,-1.9428571428571428
UNC Asheville,-3.742857142857143
North Carolina A&T,-2.142857142857143
North Carolina Central,-1.7142857142857142
UNC Greensboro,2.914285714285714
NC State,3.0285714285714285
UNC Wilmington,-2.4285714285714284
UNC,2.8285714285714287
North Dakota State,1.6285714285714286
North Dakota,-0.42857142857142855
North Florida,0.14285714285714285
North Texas,1.9714285714285715
Northeastern,0.9428571428571428
Northern Arizona,-1.1714285714285715
Northern Colorado,2.342857142857143
Northern Illinois,1.0571428571428572
Northern Iowa,3.5428571428571427
Northern Kentucky,0.8
Northwestern State,-3.2285714285714286
Northwestern,-0.7142857142857143
Notre Dame,3.4285714285714284
Oakland,-1.6571428571428573
Ohio State,4.771428571428571
Ohio,1.4857142857142858
Oklahoma State,2.7714285714285714
Oklahoma,3.7714285714285714
Old Dominion,-0.22857142857142856
Oral Roberts,-0.11428571428571428
Oregon State,3.1142857142857143
Oregon,4.257142857142857
Pacific,2.6
Penn State,4.171428571428572
Penn,1.3428571428571427
Pepperdine,-0.2
Pitt,1.4285714285714286
Portland State,-0.7428571428571429
Portland,-3.1714285714285713
Prairie View,-1.9714285714285715
Presbyterian,-4.428571428571429
Princeton,1.1714285714285715
Providence,3.3714285714285714
Purdue,3.2857142857142856
Quinnipiac,-2.8857142857142857
Radford,-0.45714285714285713
Rhode Island,3.057142857142857
Rice,-0.5142857142857142
Richmond,3.5714285714285716
Rider,-1.2571428571428571
Robert Morris,-2.4857142857142858
Rutgers,3.857142857142857
Sacramento State,-0.02857142857142857
Sacred Heart,-0.6857142857142857
Saint Francis (PA),-1.0571428571428572
St. Joseph's,-3.0
Saint Louis,3.5142857142857142
Saint Mary's,3.7142857142857144
St. Peter's,-2.2285714285714286
Sam Houston State,-2.2857142857142856
Samford,-3.657142857142857
San Diego State,4.628571428571429
San Diego,-2.1142857142857143
San Francisco,3.0
San Jose State,-3.142857142857143
Santa Clara,0.34285714285714286
Seattle,-1.3428571428571427
Seton Hall,4.514285714285714
Siena,-0.2857142857142857
South Alabama,1.1428571428571428
South Carolina State,-3.914285714285714
USC Upstate,-4.228571428571429
South Carolina,2.2285714285714286
South Dakota State,0.9142857142857143
South Dakota,0.08571428571428572
South Florida,1.4
Southeast Missouri State,-4.542857142857143
Southeastern Louisiana,-4.8
USC,3.6285714285714286
SIU-Edwardsville,-4.3428571428571425
Southern Illinois,-0.3142857142857143
SMU,2.942857142857143
Southern Miss,-3.2857142857142856
Southern Utah,0.05714285714285714
Southern,-1.6857142857142857
St. Bonaventure,0.6
St. Francis (NY),-3.857142857142857
St. John's (NY),1.6
Stanford,3.257142857142857
Stephen F. Austin,1.8
Stetson,-2.4571428571428573
Stony Brook,-0.5428571428571428
Syracuse,2.742857142857143
Tarleton State,-5.142857142857143
Temple,1.2285714285714286
UT-Martin,-4.485714285714286
Tennessee State,-0.8857142857142857
Tennessee Tech,-4.0285714285714285
Tennessee,3.657142857142857
Texas A&M-Corpus Christi,-3.6285714285714286
Texas A&M,1.2857142857142858
Texas-Arlington,0.4
TCU,2.0
UTEP,0.17142857142857143
Texas-Rio Grande Valley,-1.6
UTSA,-1.457142857142857
Texas Southern,-3.4285714285714284
Texas State,1.7714285714285714
Texas Tech,4.2
Texas,1.7428571428571429
Toledo,2.857142857142857
Towson,1.0285714285714285
Troy,-2.942857142857143
Tulane,-0.6571428571428571
Tulsa,2.8
UCLA,3.3142857142857145
Utah State,4.428571428571429
Utah Valley,-1.4
Utah,2.6285714285714286
Valparaiso,1.2571428571428571
Vanderbilt,0.2857142857142857
Vermont,2.3142857142857145
Villanova,4.371428571428571
VCU,2.2
VMI,-1.2857142857142858
Virginia Tech,1.9142857142857144
Virginia,4.228571428571429
Wagner,-4.771428571428571
Wake Forest,1.8857142857142857
Washington State,0.7142857142857143
Washington,3.342857142857143
Weber State,-2.257142857142857
West Virginia,4.4
Western Carolina,1.7142857142857142
Western Illinois,-4.6
Western Kentucky,2.2857142857142856
Western Michigan,-0.6
Wichita State,3.742857142857143
William & Mary,0.8285714285714286
Winthrop,0.5714285714285714
Wisconsin,3.9714285714285715
Wofford,0.4857142857142857
Wright State,2.085714285714286
Wyoming,-2.6857142857142855
Xavier,3.4
Yale,4.0
Youngstown State,-1.4857142857142858
